season,game_id,game_date,week,posteam,defteam,qtr,time,score_differential,air_yards,pass_length,pass_location,qb_hit,sack,pass_defense,interception,expected_int_prob,expected_ints,desc
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,1.0,09:09,-3.0,,,,1,1,False,0,0.0005196203976529849,0.0005196203976529849,(9:09) 8-A.Rodgers sacked at PIT 25 for -4 yards (95-Q.Williams).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,1.0,07:41,-3.0,7.0,short,left,0,0,False,0,0.0020132586531551935,0.0020132586531551935,(7:41) (Shotgun) 8-A.Rodgers pass short left to 88-P.Freiermuth to PIT 40 for 11 yards (44-J.Sherwood).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,1.0,06:27,-3.0,2.0,short,middle,0,0,False,0,0.00266744377053978,0.00266744377053978,(6:27) (Shotgun) 8-A.Rodgers pass incomplete short middle to 4-D.Metcalf.
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,1.0,06:22,-3.0,3.0,short,right,0,0,False,0,0.0023580251574987247,0.0023580251574987247,(6:22) (Shotgun) 8-A.Rodgers pass short right to 4-D.Metcalf pushed ob at NYJ 37 for 23 yards (8-A.Cisco).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,1.0,05:40,-3.0,-4.0,short,right,0,0,False,0,0.002301901812275756,0.002301901812275756,(5:40) 8-A.Rodgers pass short right to 81-J.Smith to NYJ 31 for 6 yards (56-Qu.Williams).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,1.0,03:44,-3.0,9.0,short,right,0,0,False,0,0.0024589918934214603,0.0024589918934214603,"(3:44) 8-A.Rodgers pass short right to 15-B.Skowronek for 22 yards, TOUCHDOWN."
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,1.0,00:17,-2.0,-3.0,short,left,0,0,False,0,0.002014521422816716,0.002014521422816716,(:17) (Shotgun) 8-A.Rodgers pass short left to 4-D.Metcalf ran ob at NYJ 41 for 31 yards (8-A.Cisco).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,2.0,15:00,-2.0,11.0,short,right,1,0,False,0,0.0046313539668586794,0.0046313539668586794,(15:00) 8-A.Rodgers pass incomplete short right [95-Q.Williams].
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,2.0,14:08,-2.0,-3.0,short,left,0,0,False,0,0.002029833206682805,0.002029833206682805,(14:08) (Shotgun) 8-A.Rodgers pass short left to 81-J.Smith to NYJ 37 for 5 yards (78-J.Tufele).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,2.0,09:14,-6.0,-4.0,short,left,0,0,False,0,0.002147855499021483,0.002147855499021483,(9:14) (Shotgun) 8-A.Rodgers pass short left to 14-K.Gainwell pushed ob at PIT 34 for 4 yards (56-Qu.Williams).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,2.0,08:32,-6.0,,,,1,1,False,0,0.0005883808825563408,0.0005883808825563408,(8:32) (Shotgun) 8-A.Rodgers sacked at PIT 30 for -4 yards (9-W.McDonald).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,2.0,02:54,-9.0,3.0,short,left,0,0,True,0,0.8704782142796607,0.8704782142796607,(2:54) 8-A.Rodgers pass incomplete short left to 4-D.Metcalf (1-A.Gardner).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,2.0,02:50,-9.0,13.0,short,right,0,0,False,0,0.0028958396165086856,0.0028958396165086856,(2:50) (Shotgun) 8-A.Rodgers pass short right to 19-C.Austin pushed ob at NYJ 35 for 30 yards (22-T.Adams).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,2.0,01:17,-9.0,0.0,short,right,0,0,False,0,0.0027737663343070395,0.0027737663343070395,(1:17) (Shotgun) 8-A.Rodgers pass short right to 81-J.Smith to NYJ 24 for 3 yards (22-T.Adams).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,2.0,01:07,-9.0,18.0,deep,right,0,0,False,0,0.005590590347640012,0.005590590347640012,(1:07) (Shotgun) 8-A.Rodgers pass deep right to 19-C.Austin to NYJ 3 for 21 yards (21-B.Stephens).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,2.0,00:37,-9.0,-4.0,short,middle,0,0,False,0,0.0031145718150284766,0.0031145718150284766,"(:37) (Shotgun) 8-A.Rodgers pass short middle to 81-J.Smith for 3 yards, TOUCHDOWN."
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,3.0,13:19,-2.0,0.0,short,middle,1,0,False,0,0.005612518425018927,0.005612518425018927,(13:19) (Shotgun) 8-A.Rodgers pass incomplete short middle to 14-K.Gainwell [95-Q.Williams].
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,3.0,11:27,-2.0,15.0,short,middle,0,0,True,0,0.9039374656439284,0.9039374656439284,(11:27) (Shotgun) 8-A.Rodgers pass incomplete short middle to 19-C.Austin (30-M.Carter).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,3.0,10:56,-2.0,,,,1,1,False,0,0.0006214508599041284,0.0006214508599041284,(10:56) 8-A.Rodgers sacked at PIT 25 for -9 yards (9-W.McDonald).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,3.0,10:21,-2.0,5.0,short,left,0,0,False,0,0.002373599620358356,0.002373599620358356,(10:21) (Shotgun) 8-A.Rodgers pass short left to 88-P.Freiermuth to PIT 32 for 7 yards (56-Qu.Williams; 1-A.Gardner).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,3.0,09:43,-2.0,0.0,short,middle,0,0,False,0,0.0031321201342520127,0.0031321201342520127,(9:43) (Shotgun) 8-A.Rodgers pass short middle to 14-K.Gainwell to PIT 37 for 5 yards (95-Q.Williams; 30-M.Carter).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,3.0,03:22,-9.0,8.0,short,left,0,0,True,0,0.883048925620618,0.883048925620618,(3:22) (Shotgun) 8-A.Rodgers pass incomplete short left to 4-D.Metcalf (1-A.Gardner).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,3.0,03:19,-9.0,1.0,short,right,0,0,False,0,0.003033158994393422,0.003033158994393422,(3:19) (Shotgun) 8-A.Rodgers pass short right to 30-J.Warren to NYJ 38 for 17 yards (21-B.Stephens).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,3.0,02:09,-9.0,4.0,short,right,0,0,False,0,0.003094318707935585,0.003094318707935585,"(2:09) (No Huddle, Shotgun) 8-A.Rodgers pass short right to 4-D.Metcalf pushed ob at NYJ 17 for 18 yards (22-T.Adams)."
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,15:00,-9.0,2.0,short,right,0,0,False,0,0.003112779576778342,0.003112779576778342,"(15:00) 8-A.Rodgers pass short right to 30-J.Warren for 5 yards, TOUCHDOWN."
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,14:12,-2.0,18.0,deep,right,0,0,False,0,0.005945365916385264,0.005945365916385264,"(14:12) 8-A.Rodgers pass deep right to 19-C.Austin for 18 yards, TOUCHDOWN."
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,06:53,-1.0,-6.0,short,right,0,0,False,0,0.003002589154839517,0.003002589154839517,(6:53) 8-A.Rodgers pass short right to 14-K.Gainwell to PIT 32 for -5 yards (44-J.Sherwood).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,06:12,-1.0,8.0,short,right,1,0,False,0,0.005860132614823823,0.005860132614823823,(6:12) (Shotgun) 8-A.Rodgers pass incomplete short right to 81-J.Smith [9-W.McDonald].
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,06:07,-1.0,,,,1,1,False,0,0.000703181407131048,0.000703181407131048,(6:07) (Shotgun) 8-A.Rodgers sacked at PIT 23 for -9 yards (56-Qu.Williams).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,03:13,-1.0,8.0,short,middle,0,0,False,0,0.003701570295985093,0.003701570295985093,(3:13) (Shotgun) 8-A.Rodgers pass short middle to 88-P.Freiermuth to PIT 29 for 10 yards (41-M.McCrary-Ball).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,02:42,-1.0,11.0,short,right,0,0,False,0,0.0033089202329522204,0.0033089202329522204,(2:42) (Shotgun) 8-A.Rodgers pass short right to 4-D.Metcalf to NYJ 41 for 11 yards (30-M.Carter).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,02:15,-1.0,-1.0,short,left,0,0,False,0,0.0026771454894967527,0.0026771454894967527,"(2:15) (No Huddle, Shotgun) 8-A.Rodgers pass short left to 19-C.Austin to NYJ 40 for 1 yard (21-B.Stephens)."
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,02:00,-1.0,-3.0,short,right,0,0,False,0,0.0031389362107290086,0.0031389362107290086,(2:00) (Shotgun) 8-A.Rodgers pass short right to 81-J.Smith to NYJ 42 for -2 yards (95-Q.Williams).
2025,2025_01_PIT_NYJ,2025-09-07,1,PIT,NYJ,4.0,01:12,-1.0,21.0,deep,left,0,0,True,0,0.9404821913225454,0.9404821913225454,(1:12) (Shotgun) 8-A.Rodgers pass incomplete deep left to 19-C.Austin (21-B.Stephens).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,1.0,12:50,0.0,16.0,deep,right,0,0,False,0,0.004366212290246311,0.004366212290246311,(12:50) (Shotgun) 17-J.Allen pass incomplete deep right to 14-T.Shavers.
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,1.0,12:24,0.0,3.0,short,middle,0,0,False,0,0.0025213859812466253,0.0025213859812466253,(12:24) (Shotgun) 17-J.Allen pass short middle to 86-D.Kincaid to NYJ 30 for 4 yards (22-T.Adams).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,1.0,09:05,0.0,-3.0,short,left,0,0,False,0,0.001874337335214942,0.001874337335214942,"(9:05) (Shotgun) 17-J.Allen pass incomplete short left. PENALTY on BUF-17-J.Allen, Intentional Grounding, 12 yards, enforced at NYJ 18."
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,1.0,06:34,7.0,4.0,short,left,0,0,False,0,0.0018662003874192477,0.0018662003874192477,(6:34) (Shotgun) 17-J.Allen pass short left to 88-D.Knox to NYJ 12 for 7 yards (44-J.Sherwood).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,1.0,05:54,7.0,-4.0,short,left,0,0,True,0,0.8380801160059701,0.8380801160059701,(5:54) (Shotgun) 17-J.Allen pass incomplete short left to 26-Ty.Johnson (56-Qu.Williams).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,1.0,05:08,7.0,10.0,short,left,0,0,False,0,0.001930831513158129,0.001930831513158129,"(5:08) (Shotgun) 17-J.Allen pass incomplete short left to 86-D.Kincaid. Penalty on BUF-5-J.Palmer, Offensive Offside, declined."
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,1.0,02:33,10.0,3.0,short,left,1,0,False,0,0.003431329165001522,0.003431329165001522,(2:33) 17-J.Allen pass short left to 86-D.Kincaid to BUF 23 for 3 yards (8-A.Cisco) [91-J.Briggs].
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,1.0,01:08,10.0,16.0,deep,right,0,0,False,0,0.004393050453312413,0.004393050453312413,"(1:08) (Shotgun) 11-M.Trubisky pass deep right to 5-J.Palmer to NYJ 45 for 32 yards (1-A.Gardner). Penalty on NYJ-1-A.Gardner, Defensive Holding, declined."
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,15:00,10.0,3.0,short,right,0,0,False,0,0.0022425112970682875,0.0022425112970682875,(15:00) 17-J.Allen pass incomplete short right to 88-D.Knox. ** Injury Update: BUF-17-J.Allen has returned to the game.
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,14:15,10.0,11.0,short,middle,0,0,True,0,0.8831538171962398,0.8831538171962398,"(14:15) (Shotgun) 17-J.Allen pass incomplete short middle to 10-K.Shakir (1-A.Gardner, 11-J.Johnson)."
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,14:09,10.0,16.0,deep,right,0,0,False,0,0.004450655314829305,0.004450655314829305,(14:09) (Shotgun) 17-J.Allen pass incomplete deep right to 5-J.Palmer.
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,11:03,13.0,5.0,short,right,0,0,False,0,0.0022717140956699687,0.0022717140956699687,(11:03) (Shotgun) 17-J.Allen pass short right to 0-K.Coleman to BUF 37 for 7 yards (21-B.Stephens).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,10:18,13.0,16.0,deep,left,0,0,False,0,0.0037872587728128714,0.0037872587728128714,(10:18) 17-J.Allen pass deep left to 0-K.Coleman to BUF 49 for 12 yards (8-A.Cisco).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,04:15,17.0,-1.0,short,left,0,0,False,0,0.0019089019375751646,0.0019089019375751646,(4:15) 17-J.Allen pass short left to 88-D.Knox pushed ob at BUF 37 for 12 yards (41-M.McCrary-Ball).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,02:00,17.0,4.0,short,right,0,0,False,0,0.0023341708563258184,0.0023341708563258184,(2:00) (Shotgun) 17-J.Allen pass short right to 86-D.Kincaid pushed ob at NYJ 44 for 18 yards (44-J.Sherwood).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,01:54,17.0,,,,1,1,False,0,0.0005220788466048531,0.0005220788466048531,(1:54) (Shotgun) 17-J.Allen sacked at NYJ 45 for -1 yards (91-J.Briggs).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,01:09,17.0,5.0,short,right,0,0,False,0,0.002356909000259709,0.002356909000259709,(1:09) (Shotgun) 17-J.Allen pass short right to 0-K.Coleman to NYJ 38 for 7 yards (1-A.Gardner).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,2.0,00:59,17.0,12.0,short,right,0,0,True,0,0.8739437083398864,0.8739437083398864,(:59) (Shotgun) 17-J.Allen pass incomplete short right to 86-D.Kincaid (8-A.Cisco).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,3.0,12:19,17.0,12.0,short,left,0,0,False,0,0.0021074754763640625,0.0021074754763640625,(12:19) (Shotgun) 17-J.Allen pass short left to 18-E.Moore ran ob at NYJ 33 for 31 yards (27-M.Moore).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,3.0,11:49,17.0,-7.0,short,left,0,0,True,0,0.8480696774110481,0.8480696774110481,(11:49) (Shotgun) 17-J.Allen pass incomplete short left to 88-D.Knox (96-L.Taylor).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,3.0,11:44,17.0,4.0,short,right,0,0,False,0,0.0024165040261518275,0.0024165040261518275,(11:44) (Shotgun) 17-J.Allen pass short right to 10-K.Shakir to NYJ 21 for 12 yards (41-M.McCrary-Ball).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,3.0,10:28,17.0,-6.0,short,right,0,0,False,0,0.00233886582419863,0.00233886582419863,(10:28) (Shotgun) 17-J.Allen pass short right to 4-J.Cook to NYJ 15 for 3 yards (56-Qu.Williams; 44-J.Sherwood).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,3.0,06:56,20.0,-2.0,short,right,0,0,False,0,0.002382282998033017,0.002382282998033017,(6:56) 17-J.Allen pass short right to 85-J.Hawes to BUF 26 for 5 yards (55-B.McGregor).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,3.0,05:35,20.0,15.0,short,middle,0,0,False,0,0.0029286382844477894,0.0029286382844477894,(5:35) 17-J.Allen pass short middle to 5-J.Palmer to BUF 48 for 15 yards (21-B.Stephens).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,3.0,03:19,20.0,13.0,short,right,0,0,True,0,0.8810756074734589,0.8810756074734589,(3:19) 70-A.Anderson reported in as eligible. 17-J.Allen pass incomplete short right to 88-D.Knox (30-M.Carter).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,4.0,13:06,27.0,-5.0,short,right,0,0,False,0,0.002373329929825883,0.002373329929825883,"(13:06) (Shotgun) 17-J.Allen pass incomplete short right. PENALTY on BUF-17-J.Allen, Intentional Grounding, 12 yards, enforced at BUF 38."
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,4.0,13:02,27.0,-3.0,short,right,0,0,False,0,0.002393917948101281,0.002393917948101281,(13:02) (Shotgun) 17-J.Allen pass short right to 86-D.Kincaid to BUF 38 for 12 yards (44-J.Sherwood).
2025,2025_02_BUF_NYJ,2025-09-14,2,BUF,NYJ,4.0,06:53,27.0,9.0,short,right,0,0,False,0,0.0026184710004800243,0.0026184710004800243,(6:53) (Shotgun) 11-M.Trubisky pass incomplete short right to 14-T.Shavers.
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,1.0,07:45,-3.0,-8.0,short,right,0,0,False,0,0.002233618072973705,0.002233618072973705,(7:45) (Shotgun) 6-B.Mayfield pass short right to 7-B.Irving to NYJ 32 for 25 yards (21-B.Stephens; 44-J.Sherwood).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,1.0,06:46,-3.0,-5.0,short,right,0,0,False,0,0.002275944624819584,0.002275944624819584,"(6:46) (No Huddle, Shotgun) 6-B.Mayfield pass short right to 2-E.Egbuka to NYJ 31 for -3 yards (21-B.Stephens)."
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,13:55,-3.0,14.0,short,right,0,0,False,0,0.002590739664085798,0.002590739664085798,(13:55) 6-B.Mayfield pass incomplete short right to 13-M.Evans.
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,13:51,-3.0,25.0,deep,right,0,0,False,0,0.0050720083858716404,0.0050720083858716404,(13:51) (Shotgun) 6-B.Mayfield pass deep right to 2-E.Egbuka pushed ob at NYJ 47 for 30 yards (1-A.Gardner).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,13:11,-3.0,6.0,short,left,0,0,False,0,0.0021344348516700285,0.0021344348516700285,(13:11) 6-B.Mayfield pass short left to 2-E.Egbuka pushed ob at NYJ 39 for 8 yards (21-B.Stephens).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,12:16,-3.0,14.0,short,middle,0,0,False,0,0.0029763807772102578,0.0029763807772102578,(12:16) (Shotgun) 6-B.Mayfield pass short middle to 17-S.Shepard to NYJ 29 for 16 yards (44-J.Sherwood).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,11:43,-3.0,-2.0,short,left,0,0,False,0,0.00208559653338827,0.00208559653338827,"(11:43) (No Huddle, Shotgun) 6-B.Mayfield pass short left to 17-S.Shepard to NYJ 5 for 24 yards (27-M.Moore)."
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,11:18,-3.0,5.0,short,left,0,0,False,0,0.002152221599294247,0.002152221599294247,"(11:18) (No Huddle, Shotgun) 6-B.Mayfield pass short left to 13-M.Evans for 5 yards, TOUCHDOWN."
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,07:53,4.0,-7.0,short,right,1,0,True,0,0.9251571231527437,0.9251571231527437,(7:53) (Shotgun) 6-B.Mayfield pass incomplete short right to 13-M.Evans (56-Qu.Williams) [56-Qu.Williams].
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,05:41,4.0,11.0,short,left,0,0,False,0,0.0021781142990632066,0.0021781142990632066,(5:41) (Shotgun) 6-B.Mayfield pass incomplete short left to 13-M.Evans.
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,05:38,4.0,5.0,short,right,0,0,False,0,0.0025092096758338772,0.0025092096758338772,"(5:38) (Shotgun) 6-B.Mayfield pass short right to 13-M.Evans to TB 31 for 6 yards (30-M.Carter, 8-A.Cisco)."
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,04:55,4.0,,,,1,1,False,0,0.0005612831241821014,0.0005612831241821014,"(4:55) (Shotgun) 6-B.Mayfield sacked at TB 28 for -3 yards (sack split by 97-H.Phillips and 56-Qu.Williams). FUMBLES (97-H.Phillips) [56-Qu.Williams], recovered by TB-62-G.Barton at TB 23."
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,02:00,4.0,1.0,short,left,0,0,False,0,0.0021419283677949438,0.0021419283677949438,(2:00) (Shotgun) 6-B.Mayfield pass short left to 7-B.Irving to NYJ 17 for 1 yard (56-Qu.Williams).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,01:54,4.0,-7.0,short,left,0,0,False,0,0.002074171306131675,0.002074171306131675,(1:54) (Shotgun) 6-B.Mayfield pass short left to 1-R.White to NYJ 15 for 2 yards (8-A.Cisco; 97-H.Phillips).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,2.0,01:04,7.0,-6.0,short,left,0,0,False,0,0.002050085793428224,0.002050085793428224,"(1:04) (No Huddle, Shotgun) 6-B.Mayfield pass short left to 7-B.Irving ran ob at TB 31 for 3 yards (1-A.Gardner)."
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,3.0,13:36,14.0,-6.0,short,right,0,0,False,0,0.0023403564993079388,0.0023403564993079388,(13:36) (Shotgun) 6-B.Mayfield pass short right to 7-B.Irving to TB 46 for 4 yards (44-J.Sherwood).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,3.0,12:52,14.0,9.0,short,middle,0,0,False,0,0.0028420898837244937,0.0028420898837244937,(12:52) (Shotgun) 6-B.Mayfield pass short middle to 2-E.Egbuka to NYJ 43 for 11 yards (44-J.Sherwood).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,3.0,09:17,14.0,13.0,short,left,0,0,False,0,0.002205217382787654,0.002205217382787654,(9:17) (Shotgun) 6-B.Mayfield pass short left to 13-M.Evans pushed ob at NYJ 21 for 14 yards (1-A.Gardner).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,3.0,08:04,14.0,16.0,deep,left,0,0,False,0,0.0042114729535773715,0.0042114729535773715,(8:04) (Shotgun) 6-B.Mayfield pass incomplete deep left to 13-M.Evans.
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,3.0,08:00,14.0,5.0,short,right,0,0,False,0,0.0025402169448858194,0.0025402169448858194,(8:00) (Shotgun) 6-B.Mayfield pass short right to 2-E.Egbuka to NYJ 9 for 11 yards (30-M.Carter).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,3.0,06:00,14.0,10.0,short,left,0,0,False,0,0.002225853725198751,0.002225853725198751,(6:00) (Shotgun) 6-B.Mayfield pass incomplete short left to 17-S.Shepard.
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,4.0,14:18,17.0,5.0,short,middle,0,0,False,0,0.0029926203614870444,0.0029926203614870444,(14:18) (Shotgun) 6-B.Mayfield pass incomplete short middle to 2-E.Egbuka.
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,4.0,10:07,10.0,17.0,deep,left,0,0,False,0,0.004736266336845217,0.004736266336845217,(10:07) 6-B.Mayfield pass deep left to 17-S.Shepard to TB 47 for 20 yards (30-M.Carter).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,4.0,07:58,10.0,4.0,short,left,0,0,False,0,0.002434354800621311,0.002434354800621311,(7:58) (Shotgun) 6-B.Mayfield pass short left to 13-M.Evans to NYJ 31 for 8 yards (1-A.Gardner).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,4.0,06:25,10.0,4.0,short,left,0,0,False,0,0.0024593156068182563,0.0024593156068182563,(6:25) (Shotgun) 6-B.Mayfield pass incomplete short left to 13-M.Evans.
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,4.0,06:22,10.0,21.0,deep,right,0,0,False,0,0.005821166292130571,0.005821166292130571,(6:22) (Shotgun) 6-B.Mayfield pass incomplete deep right to 81-R.Miller.
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,4.0,01:41,-1.0,41.0,deep,middle,0,0,False,0,0.007994859463512891,0.007994859463512891,(1:41) (Shotgun) 6-B.Mayfield pass incomplete deep middle to 15-T.Johnson.
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,4.0,01:36,-1.0,24.0,deep,left,0,0,False,0,0.005570614765908941,0.005570614765908941,(1:36) (Shotgun) 6-B.Mayfield pass deep left to 2-E.Egbuka pushed ob at NYJ 38 for 28 yards (8-A.Cisco).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,4.0,01:31,-1.0,23.0,deep,right,0,0,True,0,0.9494255541166164,0.9494255541166164,(1:31) (Shotgun) 6-B.Mayfield pass incomplete deep right to 2-E.Egbuka (23-A.Thomas).
2025,2025_03_NYJ_TB,2025-09-21,3,TB,NYJ,4.0,01:41,-1.0,0.0,short,right,0,0,False,0,0.0031843711252470606,0.0031843711252470606,(1:41) (Shotgun) 6-B.Mayfield pass short right to 17-S.Shepard to NYJ 18 for 20 yards (41-M.McCrary-Ball). ** Injury Update: NYJ-1-A.Gardner has returned to the game.
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,1.0,13:38,0.0,8.0,short,middle,0,0,False,0,0.0025527863709373,0.0025527863709373,(13:38) (Shotgun) 1-T.Tagovailoa pass short middle to 83-D.Waller to NYJ 47 for 14 yards (26-I.Oliver).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,1.0,13:00,0.0,2.0,short,middle,0,0,False,0,0.0025011768114436114,0.0025011768114436114,(13:00) (Shotgun) 1-T.Tagovailoa pass incomplete short middle to 31-O.Gordon.
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,1.0,12:14,0.0,8.0,short,left,0,0,False,0,0.0019205774529570448,0.0019205774529570448,(12:14) (Shotgun) 1-T.Tagovailoa pass short left to 10-T.Hill to NYJ 36 for 8 yards (21-B.Stephens).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,1.0,11:34,0.0,3.0,short,left,0,0,False,0,0.0018898733044891702,0.0018898733044891702,(11:34) 1-T.Tagovailoa pass incomplete short left to 28-D.Achane.
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,1.0,10:59,0.0,4.0,short,left,0,0,True,0,0.8446278361143041,0.8446278361143041,(10:59) (Shotgun) 1-T.Tagovailoa pass incomplete short left to 17-J.Waddle (21-B.Stephens).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,1.0,02:21,3.0,7.0,short,left,0,0,False,0,0.0019983751917037555,0.0019983751917037555,(2:21) (Shotgun) 1-T.Tagovailoa pass short left to 10-T.Hill pushed ob at MIA 14 for 9 yards (8-A.Cisco).
2025,2025_04_NYJ_MIA,2025-09-29,4,MIA,NYJ,1.0,00:39,3.0,12.0,short,right,0,0,False,0,0.0024346990923727,0.0024346990923727,(:39) (Shotgun) 1-T.Tagovailoa pass short right to 10-T.Hill to MIA 26 for 11 yards (22-T.Adams).
