game_id,game_date,opponent,home_away,posteam,defteam,clock_display,score_display,down_distance,field_position_display,decision,best_decision,decision_matches_best,low_sample_flag,bucket_total_plays,bucket_min_plays,exp_wp_go_display,exp_wp_punt_display,exp_wp_field_goal_display,exp_wp_recommendation_edge,field_goal_chance,first_down_chance,break_even_first_down_chance,break_even_conflict_flag,break_even_conflict_reason,wp,post_wp,desc
2025_08_NYJ_CIN,2025-10-26,CIN,away,NYJ,CIN,Q2 - 05:23,Down 14,4th & 2,CIN 15,go,field_goal,False,False,314.4,31.0,0.15703210019511937,0.00895350644184697,0.47781845037179294,0.32078635017667356,1.0,0.17117117117117117,,False,,0.1649518758058548,0.23995272643114063,"(5:23) (Shotgun) 7-J.Fields pass short right to 16-T.Johnson for 15 yards, TOUCHDOWN."
2025_08_NYJ_CIN,2025-10-26,CIN,away,NYJ,CIN,Q2 - 00:04,Down 14,4th & 5,CIN 7,field_goal,field_goal,True,False,435.5,34.5,0.028383809079355178,0.0034526449787443967,0.5794366116655048,0.5510528025861495,0.926530612244898,0.34234234234234234,,False,,0.12846781313419342,0.16078464686870575,"(:04) 6-N.Folk 25 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_08_NYJ_CIN,2025-10-26,CIN,away,NYJ,CIN,Q3 - 12:32,Down 11,4th & 6,CIN 43,punt,field_goal,False,False,215.35,35.5,0.12670023173275285,0.13740430053800715,0.26401968056097963,0.12661538002297248,0.9293233082706767,0.5840707964601769,0.4185312330357481,False,,0.13144874572753906,0.11789774894714355,"(12:32) 14-A.McNamara punts 43 yards to end zone, Center-42-T.Hennessy, Touchback. ** Injury Update: CIN-44-D.Knight has returned to the game."
2025_08_NYJ_CIN,2025-10-26,CIN,away,NYJ,CIN,Q3 - 06:15,Down 11,4th & 6,CIN 6,field_goal,field_goal,True,False,170.2,21.35,0.12670023173275285,0.00981459289557194,0.25989305973052973,0.13319282799777687,1.0,0.47323943661971835,0.6729249578052297,False,,0.16141046583652496,0.1429988145828247,"(6:15) 6-N.Folk 24 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_08_NYJ_CIN,2025-10-26,CIN,away,NYJ,CIN,Q4 - 08:41,Down 14,4th & 1,NYJ 49,go,go,True,False,697.0,131.4,0.07422919129286684,,,,0.845878136200717,0.5956112852664577,,False,,0.03483814001083374,0.05602889135479927,(8:41) 7-J.Fields pass short left to 89-J.Ruckert to CIN 27 for 24 yards (49-B.Carter).
2025_10_CLE_NYJ,2025-11-09,CLE,home,NYJ,CLE,Q1 - 11:46,Tied,4th & 8,NYJ 43,punt,punt,True,False,173.0,22.75,0.23867463031374328,0.478709217724491,,0.2400345874107477,0.8409455128205129,0.32967032967032966,0.8473282442748091,False,,0.5791844129562378,0.5884925127029419,"(11:46) 14-A.McNamara punts 52 yards to CLE 5, Center-42-T.Hennessy, downed by NYJ-37-Q.Stiggers."
2025_10_CLE_NYJ,2025-11-09,CLE,home,NYJ,CLE,Q1 - 00:19,Up 7,4th & 4,NYJ 28,punt,punt,True,False,135.0,20.85,0.5351104190125413,0.6035492749158609,,0.06843885590331955,0.8636112644947543,0.6402877697841726,0.7438492611464738,False,,0.7440903782844543,0.7561962902545929,"(:19) 14-A.McNamara punts 46 yards to CLE 26, Center-42-T.Hennessy, fair catch by 84-G.Larvadain."
2025_10_CLE_NYJ,2025-11-09,CLE,home,NYJ,CLE,Q2 - 03:54,Tied,4th & 8,CLE 8,field_goal,field_goal,True,False,300.34999999999997,22.75,0.23867463031374328,0.020782277939684467,0.5327270128301385,0.2940523825163952,0.9614604462474645,0.32967032967032966,0.8473282442748091,False,,0.6550994515419006,0.6599425971508026,"(3:54) 6-N.Folk 26 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_10_CLE_NYJ,2025-11-09,CLE,home,NYJ,CLE,Q2 - 00:55,Up 3,4th & 22,NYJ 21,punt,punt,True,False,218.39999999999998,43.05,,0.6293605305522466,,,0.9142857142857143,0.0,,False,,0.6690526008605957,0.6490439474582672,"(:55) 14-A.McNamara punts 55 yards to CLE 24, Center-42-T.Hennessy. 84-G.Larvadain ran ob at CLE 39 for 15 yards (42-T.Hennessy)."
2025_10_CLE_NYJ,2025-11-09,CLE,home,NYJ,CLE,Q3 - 13:32,Tied,4th & 13,NYJ 42,punt,punt,True,False,227.04999999999998,32.0,0.12808106060057298,0.43329638162481954,,0.30521532102424653,0.8162771958098308,0.19512195121951217,0.7946611909650924,False,,0.4928865134716034,0.5561057031154633,"(13:32) 14-A.McNamara punts 48 yards to CLE 10, Center-42-T.Hennessy, fair catch by 84-G.Larvadain."
2025_10_CLE_NYJ,2025-11-09,CLE,home,NYJ,CLE,Q3 - 06:31,Tied,4th & 3,NYJ 33,punt,go,False,False,382.85,89.7,0.4601669536631482,0.41675360022560065,,0.04341335343754754,0.8941526800216568,0.46795758414015676,0.37513730820296043,False,,0.511903703212738,0.5451439619064331,"(6:31) 14-A.McNamara punts 48 yards to CLE 19, Center-42-T.Hennessy, fair catch by 84-G.Larvadain."
2025_10_CLE_NYJ,2025-11-09,CLE,home,NYJ,CLE,Q4 - 06:17,Up 7,4th & 10,CLE 19,field_goal,field_goal,True,False,212.89999999999998,24.45,0.03930924655262275,0.1000678933386989,0.7508438105400348,0.6507759172013359,0.7076923076923076,0.30879345603271985,0.8548621190130623,False,,0.9192492365837097,0.9351448565721512,"(6:17) 6-N.Folk 37 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_11_NYJ_NE,2025-11-13,NE,away,NYJ,NE,Q2 - 12:52,Tied,4th & 3,NYJ 38,punt,go,False,False,382.85,89.7,0.4601669536631482,0.41675360022560065,,0.04341335343754754,0.8941526800216568,0.46795758414015676,0.37513730820296043,False,,0.39784568548202515,0.40744608640670776,"(12:52) 14-A.McNamara punts 45 yards to NE 17, Center-42-T.Hennessy, fair catch by 25-M.Jones."
2025_11_NYJ_NE,2025-11-13,NE,away,NYJ,NE,Q2 - 06:14,Down 7,4th & 4,NYJ 44,punt,punt,True,False,166.89999999999998,30.049999999999997,0.1766137971866014,0.24977960513157776,,0.07316580794497637,0.8503881439661257,0.13533834586466167,0.4809365450712094,False,,0.21426349878311157,0.21860271692276,"(6:14) 14-A.McNamara punts 41 yards to NE 15, Center-42-T.Hennessy, fair catch by 25-M.Jones."
2025_11_NYJ_NE,2025-11-13,NE,away,NYJ,NE,Q2 - 01:55,Down 7,4th & 2,NYJ 15,punt,punt,True,False,246.35000000000002,48.75,0.2048650179596229,0.21510752192157237,,0.010242503961949478,0.8851282051282051,0.5417867435158501,0.449967773368548,False,,0.16117031872272491,0.16741806268692017,"(1:55) 14-A.McNamara punts 44 yards to NE 41, Center-42-T.Hennessy, fair catch by 25-M.Jones."
2025_11_NYJ_NE,2025-11-13,NE,away,NYJ,NE,Q3 - 11:23,Down 7,4th & 28,NYJ 36,punt,punt,True,False,204.1,43.05,,0.1579801517830798,,,0.712846347607053,0.0878048780487805,0.28227500882121925,False,,0.2219337373971939,0.1961524486541748,"(11:23) 14-A.McNamara punts 33 yards to NE 31, Center-42-T.Hennessy, fair catch by 25-M.Jones."
2025_11_NYJ_NE,2025-11-13,NE,away,NYJ,NE,Q4 - 09:17,Down 10,4th & 12,NYJ 36,punt,punt,True,False,145.05,20.6,0.18174072772177094,0.19733022312516144,,0.015589495403390496,0.7918170878459687,0.36243386243386244,0.37525524153031886,False,,0.06197982281446457,0.056542932987213135,"(9:17) 14-A.McNamara punts 64 yards to end zone, Center-42-T.Hennessy, Touchback."
2025_11_NYJ_NE,2025-11-13,NE,away,NYJ,NE,Q4 - 02:02,Down 13,4th & 4,NE 15,go,field_goal,False,False,213.25,22.45,0.1766137971866014,,0.23736253865312093,0.06074874146651954,1.0,0.34513274336283184,0.4307986352844724,False,,0.015236932784318924,0.0025226473808288574,"(2:02) (No Huddle, Shotgun) 7-J.Fields pass incomplete short right to 89-J.Ruckert (24-D.Pettus)."
2025_12_NYJ_BAL,2025-11-23,BAL,away,NYJ,BAL,Q1 - 14:09,Tied,4th & 6,NYJ 47,punt,punt,True,False,226.5,26.25,0.3154166962320282,0.4771207036858513,,0.16170400745382307,0.8315727699530515,0.0,0.6784565916398714,False,,0.3780581057071686,0.39152848720550537,"(14:09) 14-A.McNamara punts 35 yards to BAL 18, Center-42-T.Hennessy, out of bounds."
2025_12_NYJ_BAL,2025-11-23,BAL,away,NYJ,BAL,Q1 - 04:09,Tied,4th & 10,BAL 47,punt,punt,True,False,190.75,20.0,0.14163801388772013,0.4433733855187893,,0.30173537163106917,0.8116767532929869,0.2508250825082508,0.8759305210918115,False,,0.4008064866065979,0.4146581292152405,"(4:09) 14-A.McNamara punts 41 yards to BAL 6, Center-42-T.Hennessy, downed by NYJ-32-I.Davis."
2025_12_NYJ_BAL,2025-11-23,BAL,away,NYJ,BAL,Q2 - 14:20,Tied,4th & 8,BAL 44,punt,punt,True,False,186.5,22.75,0.23867463031374328,0.2993867263012067,,0.06071209598746344,0.8409455128205129,0.32967032967032966,0.4347551030330111,False,,0.3961859941482544,0.41510534286499023,"(14:20) 14-A.McNamara punts 29 yards to BAL 15, Center-42-T.Hennessy, fair catch by 83-L.Wester."
2025_12_NYJ_BAL,2025-11-23,BAL,away,NYJ,BAL,Q2 - 00:33,Up 4,4th & 10,BAL 47,punt,punt,True,False,163.5,28.3,0.12604784633865185,0.7180248820107732,,0.5919770356721213,0.8332189430336309,0.18043303929430632,0.9308914996544575,False,,0.5857014060020447,0.5771024823188782,"(:33) 14-A.McNamara punts 47 yards to end zone, Center-42-T.Hennessy, Touchback."
2025_12_NYJ_BAL,2025-11-23,BAL,away,NYJ,BAL,Q3 - 06:42,Down 3,4th & 2,NYJ 42,go,go,True,False,342.65000000000003,51.8,0.45869712246545197,0.4484320962406034,,0.010265026224848595,0.8692375886524822,0.3303964757709251,0.7438510157915935,True,recommended_go_but_below_break_even,0.3253450393676758,0.2439889907836914,(6:42) (Shotgun) 2-T.Taylor pass incomplete short right to 3-J.Metchie.
2025_12_NYJ_BAL,2025-11-23,BAL,away,NYJ,BAL,Q4 - 14:46,Down 10,4th & 10,BAL 24,field_goal,field_goal,True,False,216.2,20.8,0.07570905771176159,0.05792279512103178,0.21117355932409948,0.1354645016123379,0.8149038461538461,0.31261425959780625,0.7816880960417742,False,,0.1787525713443756,0.17595982551574707,"(14:46) 6-N.Folk 42 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_12_NYJ_BAL,2025-11-23,BAL,away,NYJ,BAL,Q4 - 01:47,Down 10,4th & 14,NYJ 11,go,punt,False,False,258.35,22.45,0.07381947329255652,0.17823535238458044,,0.10441587909202392,0.7904761904761904,0.2516703786191537,0.3236008663225635,False,,0.007419054862111807,0.0016085505485534668,(1:47) (Shotgun) 2-T.Taylor pass incomplete deep left to 10-A.Lazard.
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q1 - 07:19,Tied,4th & 2,ATL 48,punt,go,False,False,174.9,21.75,0.4646726995177135,0.4603898221048815,,0.004282877412832009,0.8692375886524822,0.6412213740458016,0.6299412632872508,False,,0.5910897254943848,0.5891086757183075,"(7:19) 14-A.McNamara punts 38 yards to ATL 10, Center-42-T.Hennessy, downed by NYJ-37-Q.Stiggers."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q2 - 14:11,Tied,4th & 6,ATL 44,punt,punt,True,False,243.3,29.849999999999998,0.3154166962320282,0.32488992365112135,,0.009473227419093122,0.8315727699530515,0.4242424242424242,0.3796607121272543,False,,0.5638599991798401,0.7346787452697754,"(14:11) 14-A.McNamara punts 37 yards to ATL 7, Center-42-T.Hennessy. 14-J.Agnew MUFFS catch, RECOVERED by NYJ-37-Q.Stiggers at ATL 2."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q2 - 09:34,Up 7,4th & 4,NYJ 24,punt,punt,True,False,135.0,20.85,0.5351104190125413,0.6035492749158609,,0.06843885590331955,0.8636112644947543,0.6402877697841726,0.7438492611464738,False,,0.7276235818862915,0.7575693726539612,"(9:34) 14-A.McNamara punts 53 yards to ATL 23, Center-42-T.Hennessy, downed by NYJ-37-Q.Stiggers."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q2 - 03:20,Up 7,4th & 22,NYJ 7,punt,punt,True,False,218.39999999999998,43.05,,0.6293605305522466,,,0.9142857142857143,0.0,,False,,0.7098149061203003,0.7456139624118805,"(3:20) 14-A.McNamara punts 53 yards to ATL 40, Center-42-T.Hennessy. 14-J.Agnew to ATL 38 for -2 yards (26-I.Oliver)."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q3 - 13:55,Tied,4th & 5,NYJ 40,punt,punt,True,False,311.8,47.199999999999996,0.39198988552397696,0.41483734723979354,,0.022847461715816586,0.874609656497718,0.48305084745762716,0.6247153456359987,False,,0.5063042044639587,0.5560829937458038,"(13:55) 14-A.McNamara punts 55 yards to ATL 5, Center-42-T.Hennessy, downed by NYJ-37-Q.Stiggers."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q3 - 01:49,Tied,4th & 6,ATL 36,field_goal,field_goal,True,False,350.50000000000006,29.849999999999998,0.3154166962320282,0.21051650281782627,0.4913118186661654,0.17589512243413719,0.7263427109974424,0.5725190839694657,0.6978851963746224,False,,0.5528466701507568,0.4866129159927368,"(1:49) 6-N.Folk 55 yard field goal is No Good, Short, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q4 - 13:26,Down 3,4th & 9,ATL 14,field_goal,field_goal,True,False,364.29999999999995,42.65,0.16220059685547356,0.06274456154400962,0.4963176717601197,0.33411707490464615,0.9343493552168817,0.2786259541984733,0.7835497835497836,False,,0.48193079233169556,0.5250315368175507,"(13:26) 6-N.Folk 32 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q4 - 02:56,Down 7,4th & 1,ATL 11,go,field_goal,False,False,228.75,35.85,0.22718861258442502,0.03286157463991451,0.7050954842358697,0.47790687165144463,0.8678571428571429,0.6899441340782123,0.8207885304659498,False,,0.23710864782333374,0.3389013409614563,(2:56) 2-T.Taylor up the middle to ATL 9 for 2 yards (55-K.Elliss).
2025_13_ATL_NYJ,2025-11-30,ATL,home,NYJ,ATL,Q4 - 01:06,Tied,4th & 11,NYJ 13,punt,punt,True,False,245.0,29.45,0.18174072772177094,0.3870752360197401,,0.20533450829796915,0.8360346777233321,0.06315789473684211,0.7938144329896908,False,,0.49410101771354675,0.43940961360931396,"(1:06) 14-A.McNamara punts 55 yards to ATL 32, Center-42-T.Hennessy. 14-J.Agnew to ATL 33 for 1 yard (37-Q.Stiggers)."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q1 - 11:55,Down 7,4th & 7,NYJ 44,punt,punt,True,False,124.3,25.4,0.12149711886433269,0.1888324314234208,,0.0673353125590881,0.8739746457867263,0.6578947368421052,0.3668890061391727,False,,0.3679056763648987,0.37955355644226074,"(11:55) 14-A.McNamara punts 56 yards to end zone, Center-42-T.Hennessy, Touchback."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q1 - 02:14,Down 21,4th & 1,NYJ 44,punt,punt,True,False,607.9,42.3,0.0118731679746738,0.5262364056655012,,0.5143632376908275,0.845878136200717,0.7588652482269505,,False,,0.1026712954044342,0.10024416446685791,"(2:14) 14-A.McNamara punts 44 yards to MIA 12, Center-42-T.Hennessy, fair catch by 6-M.Washington."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q2 - 11:56,Down 14,4th & 4,NYJ 19,punt,punt,True,False,480.5,25.2,0.06366360546182162,0.08350530677726345,,0.01984170131544183,0.9310344827586207,0.6002120890774125,0.0874890638670166,False,,0.15557220578193665,0.13382858037948608,"(11:56) 14-A.McNamara punts 55 yards to MIA 26, Center-42-T.Hennessy. 6-M.Washington to MIA 41 for 15 yards (45-K.King; 42-T.Hennessy)."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q2 - 07:20,Down 14,4th & 2,NYJ 28,punt,punt,True,False,406.40000000000003,31.0,0.05703210019511937,0.05969004294564647,,0.002657942750527102,1.0,0.8363636363636363,0.3225806451612903,False,,0.14036379754543304,0.1499727964401245,"(7:20) 14-A.McNamara punts 72 yards to end zone, Center-42-T.Hennessy, Touchback."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q3 - 12:19,Down 17,4th & 7,NYJ 48,punt,punt,True,False,482.65,23.549999999999997,0.034492735990218217,0.07651546588689528,,0.04202272989667707,0.9541984732824428,0.32059447983014866,0.1490312965722802,False,,0.07835012674331665,0.08410722017288208,"(12:19) 14-A.McNamara punts 45 yards to MIA 7, Center-42-T.Hennessy, downed by NYJ-37-Q.Stiggers."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q3 - 08:34,Down 17,4th & 17,NYJ 34,punt,punt,True,False,370.7,29.0,,0.0645205318178021,,,0.7533039647577092,0.09482758620689655,0.1282051282051282,False,,0.062207870185375214,0.05880296230316162,"(8:34) 14-A.McNamara punts 54 yards to MIA 12, Center-42-T.Hennessy. 6-M.Washington to MIA 29 for 17 yards (84-S.Smartt)."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q3 - 01:07,Down 17,4th & 8,NYJ 25,go,go,True,False,406.3,28.3,0.12263976644723373,0.0645821220241487,,0.05805764442308503,1.0,0.336283185840708,0.1855287569573284,False,,0.02962207980453968,0.049363408237695694,"(1:07) (Punt formation) 27-M.Moore FUMBLES (Aborted) at NYJ 24, recovered by NYJ-32-I.Davis at NYJ 24. 32-I.Davis pushed ob at NYJ 44 for 20 yards (18-N.Westbrook-Ikhine)."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q4 - 12:17,Down 17,4th & 9,MIA 12,field_goal,field_goal,True,False,303.85,33.949999999999996,0.16220059685547356,0.010726759039600749,0.5532960702827148,0.3910954734272412,1.0,0.2807881773399014,0.7518610421836229,False,,0.032770320773124695,0.0287322998046875,"(12:17) 6-N.Folk 31 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_14_MIA_NYJ,2025-12-07,MIA,home,NYJ,MIA,Q4 - 04:35,Down 21,4th & 10,MIA 45,go,punt,False,False,347.95000000000005,62.35,0.12604784633865185,0.38030230168890267,,0.2542544553502508,0.6928906531937928,0.0,0.6753246753246753,False,,0.0009751028846949339,0.0008246302604675293,(4:35) (Shotgun) 4-B.Cook sacked at NYJ 42 for -13 yards (9-I.Melifonwu).
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q1 - 08:49,Down 7,4th & 1,NYJ 44,go,punt,False,False,288.2,41.199999999999996,0.21369634120782507,0.21907716426609675,,0.005380823058271672,0.8678571428571429,0.7727272727272727,0.32006684901322385,False,,0.2829434275627136,0.20245516300201416,(8:49) 20-B.Hall right end to NYJ 38 for -6 yards (44-T.Walker).
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q2 - 10:50,Down 14,4th & 9,JAX 42,go,field_goal,False,False,163.0,25.05,0.18088332332512516,0.05005820885147016,0.4978111765797216,0.3169278532545965,0.9518716577540107,0.2807881773399014,0.7518610421836229,False,,0.12053223699331284,0.12053223699331284,"(10:50) (Punt formation) Penalty on NYJ, Delay of Game, declined."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q2 - 10:50,Down 14,4th & 9,JAX 42,punt,field_goal,False,False,163.0,25.05,0.18088332332512516,0.05005820885147016,0.4978111765797216,0.3169278532545965,0.9518716577540107,0.2807881773399014,0.7518610421836229,False,,0.12053223699331284,0.11961108446121216,"(10:50) 14-A.McNamara punts 32 yards to JAX 10, Center-42-T.Hennessy, downed by NYJ-32-I.Davis."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q2 - 05:07,Down 14,4th & 10,JAX 23,field_goal,field_goal,True,False,320.15,45.2,0.00965644876304975,0.017054483335704553,0.569665842358194,0.5526113590224894,0.6846590909090909,0.4965986394557823,0.7118155619596542,False,,0.15077196061611176,0.1466391682624817,"(5:07) 6-N.Folk 41 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q3 - 10:52,Down 21,4th & 12,JAX 33,field_goal,field_goal,True,False,323.9,46.95,0.25041438692437606,0.27829883051215243,0.5387330009704597,0.2604341704583073,0.7280775716694772,0.08866995073891626,0.7518610421836229,False,,0.0467851459980011,0.04673123359680176,"(10:52) 6-N.Folk 51 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q3 - 04:45,Down 25,4th & 3,NYJ 42,go,punt,False,False,917.95,22.55,0.003886591376240262,0.46448706291559566,,0.4606004715393554,0.8908547794117647,0.49889135254988914,0.8463901689708142,False,,0.004013109020888805,0.0007894039154052734,(4:45) (Shotgun) 4-B.Cook pass incomplete short left to 3-J.Metchie.
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q4 - 10:43,Down 28,4th & 9,NYJ 46,punt,punt,True,False,760.4,60.7,0.16220059685547356,0.4568441159002879,,0.29464351904481434,0.891602809706258,0.2611111111111111,0.8214285714285714,False,,8.54480458656326e-05,7.998943328857422e-05,"(10:43) 14-A.McNamara punts 25 yards to JAX 29, Center-42-T.Hennessy, downed by NYJ-42-T.Hennessy."
2025_15_NYJ_JAX,2025-12-14,JAX,away,NYJ,JAX,Q4 - 02:03,Down 28,4th & 7,NYJ 48,go,go,True,False,932.7,33.05,0.15810417613358366,,,,0.8731185324553151,0.436046511627907,,False,,6.0859223594889045e-05,6.83674297761172e-05,(2:03) (Shotgun) 4-B.Cook pass short right to 3-J.Metchie ran ob at JAX 42 for 10 yards.
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q1 - 10:42,Tied,4th & 8,NO 11,field_goal,field_goal,True,False,314.5,22.75,0.23867463031374328,0.06234683381905339,0.5503543527009562,0.311679722387213,1.0,0.32967032967032966,0.8473282442748091,False,,0.5570245981216431,0.5583650767803192,"(10:42) 6-N.Folk 29 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q1 - 03:28,Tied,4th & 5,NYJ 35,punt,punt,True,False,314.95,47.199999999999996,0.39198988552397696,0.45007671375802694,,0.05808682823404998,0.874609656497718,0.48305084745762716,0.759385416186571,False,,0.4653259515762329,0.4308044910430908,"(3:28) 14-A.McNamara punts 51 yards to NO 14, Center-42-T.Hennessy. 11-D.Pettis ran ob at NO 24 for 10 yards (25-J.Monroe). PENALTY on NYJ-43-C.Jones, Offensive Holding, 10 yards, enforced at NO 24."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q2 - 12:41,Down 3,4th & 8,NO 18,field_goal,field_goal,True,False,314.5,22.75,0.23867463031374328,0.06234683381905339,0.5503543527009562,0.311679722387213,0.9,0.32967032967032966,0.8473282442748091,False,,0.47049468755722046,0.4613458514213562,"(12:41) 6-N.Folk 36 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q2 - 07:25,Tied,4th & 12,NO 47,punt,punt,True,False,233.05,46.95,0.25041438692437606,0.43235695864226287,,0.1819425717178868,0.8360346777233321,0.06315789473684211,0.7938144329896908,False,,0.4712938964366913,0.4839681386947632,"(7:25) 14-A.McNamara punts 38 yards to NO 9, Center-42-T.Hennessy, fair catch by 11-D.Pettis."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q2 - 01:01,Down 3,4th & 19,NYJ 37,punt,punt,True,False,200.3,26.45,,0.4037563732512955,,,0.8581488933601609,0.18781725888324874,0.7589301691123939,False,,0.3488025367259979,0.39375990629196167,"(1:01) 14-A.McNamara punts 54 yards to NO 9, Center-42-T.Hennessy, fair catch by 11-D.Pettis."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q3 - 11:40,Down 3,4th & 16,NYJ 40,punt,punt,True,False,180.25,26.45,,0.44577177534103934,,,0.8581488933601609,0.18781725888324874,0.8316498316498316,False,,0.29816100001335144,0.31014859676361084,"(11:40) 14-A.McNamara punts 33 yards to NO 27, Center-42-T.Hennessy, fair catch by 11-D.Pettis."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q3 - 06:12,Down 3,4th & 12,NYJ 38,punt,punt,True,False,269.85,54.3,0.18174072772177094,0.4216269446018282,,0.23988621688005726,0.8360346777233321,0.06315789473684211,0.7938144329896908,False,,0.2904677987098694,0.316373348236084,"(6:12) 14-A.McNamara punts 55 yards to NO 7, Center-42-T.Hennessy. 11-D.Pettis to NO 7 for no gain (82-A.Smith)."
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q4 - 09:17,Down 13,4th & 6,NO 39,go,field_goal,False,False,215.35,35.5,0.12670023173275285,0.0981459289557194,0.26401968056097963,0.13731944882822678,0.875,0.7076923076923076,0.5205037838490805,False,,0.04045140743255615,0.018817484378814697,(9:17) (Shotgun) 4-B.Cook pass short middle intended for 3-J.Metchie INTERCEPTED by 33-J.Sanker at NO 27. 33-J.Sanker pushed ob at NYJ 44 for 29 yards (70-A.Membou).
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q4 - 03:38,Down 16,4th & 13,NYJ 32,go,punt,False,False,452.79999999999995,25.950000000000003,0.006554727587913501,0.05367449175645697,,0.04711976416854347,0.7075471698113207,0.14065510597302502,0.13908205841446453,False,,0.0015224998351186514,0.003095784457400441,(3:38) (Shotgun) 4-B.Cook pass deep left to 15-A.Mitchell to NO 42 for 26 yards (21-J.Reid).
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q4 - 02:55,Down 16,4th & 10,NO 42,go,field_goal,False,False,249.70000000000002,45.2,0.00965644876304975,0.03979379444997729,0.4914691459845114,0.45167535153453414,0.6846590909090909,0.3053097345132743,0.9094202898550725,False,,0.0012610723497346044,0.0006565451622009277,(2:55) (Shotgun) 4-B.Cook sacked at NYJ 44 for -14 yards (99-C.Young).
2025_16_NYJ_NO,2025-12-21,NO,away,NYJ,NO,Q4 - 00:52,Down 23,4th & 7,NYJ 35,go,punt,False,False,932.7,33.05,0.15810417613358366,0.4797635791716255,,0.32165940303804186,0.8731185324553151,0.31456953642384106,0.8007968127490039,False,,0.00016023244825191796,0.00033488974440842867,"(:52) (No Huddle, Shotgun) 4-B.Cook pass short right to 84-S.Smartt pushed ob at NO 48 for 17 yards (28-D.Stutsman)."
2025_17_NE_NYJ,2025-12-28,NE,home,NYJ,NE,Q1 - 09:20,Down 7,4th & 2,NYJ 37,punt,punt,True,False,208.35,38.15,0.2048650179596229,0.23703765533229781,,0.03217263737267492,0.8851282051282051,0.6212624584717608,0.48476589152677513,False,,0.36320024728775024,0.3630736470222473,"(9:20) 14-A.McNamara punts 48 yards to NE 15, Center-42-T.Hennessy, fair catch by 25-M.Jones."
